"Step","9437184 - loss","9437184 - loss__MIN","9437184 - loss__MAX"
"113","3.1278672218322754","3.1278672218322754","3.1278672218322754"
"114","3.1139156818389893","3.1139156818389893","3.1139156818389893"
"115","3.1871337890625","3.1871337890625","3.1871337890625"
"116","3.2008166313171387","3.2008166313171387","3.2008166313171387"
"117","3.168456554412842","3.168456554412842","3.168456554412842"
"118","3.0967674255371094","3.0967674255371094","3.0967674255371094"
"119","3.1700239181518555","3.1700239181518555","3.1700239181518555"
"120","3.20763897895813","3.20763897895813","3.20763897895813"
"121","3.2001748085021973","3.2001748085021973","3.2001748085021973"
"122","3.096328020095825","3.096328020095825","3.096328020095825"
"123","3.1144254207611084","3.1144254207611084","3.1144254207611084"
"124","3.1484458446502686","3.1484458446502686","3.1484458446502686"
"125","3.1768057346343994","3.1768057346343994","3.1768057346343994"
"126","3.1837496757507324","3.1837496757507324","3.1837496757507324"
"127","3.047618865966797","3.047618865966797","3.047618865966797"
"128","3.181373119354248","3.181373119354248","3.181373119354248"
"129","3.1053216457366943","3.1053216457366943","3.1053216457366943"
"130","3.136115312576294","3.136115312576294","3.136115312576294"
"131","3.120678186416626","3.120678186416626","3.120678186416626"
"132","3.1696906089782715","3.1696906089782715","3.1696906089782715"
"133","3.089719295501709","3.089719295501709","3.089719295501709"
"134","3.0545811653137207","3.0545811653137207","3.0545811653137207"
"135","3.207462787628174","3.207462787628174","3.207462787628174"
"136","3.1102561950683594","3.1102561950683594","3.1102561950683594"
"137","3.050693988800049","3.050693988800049","3.050693988800049"
"138","3.123652935028076","3.123652935028076","3.123652935028076"
"139","3.168534994125366","3.168534994125366","3.168534994125366"
"140","3.036206007003784","3.036206007003784","3.036206007003784"
"141","3.141751766204834","3.141751766204834","3.141751766204834"
"142","3.042280912399292","3.042280912399292","3.042280912399292"
"143","3.003817319869995","3.003817319869995","3.003817319869995"
"144","3.0717735290527344","3.0717735290527344","3.0717735290527344"
"145","3.1202609539031982","3.1202609539031982","3.1202609539031982"
"146","3.0357425212860107","3.0357425212860107","3.0357425212860107"
"147","3.0229344367980957","3.0229344367980957","3.0229344367980957"
"148","3.0631346702575684","3.0631346702575684","3.0631346702575684"
"149","3.0494701862335205","3.0494701862335205","3.0494701862335205"
"150","2.996865749359131","2.996865749359131","2.996865749359131"
"151","2.993105411529541","2.993105411529541","2.993105411529541"
"152","3.0443503856658936","3.0443503856658936","3.0443503856658936"
"153","3.06400465965271","3.06400465965271","3.06400465965271"
"154","2.9491920471191406","2.9491920471191406","2.9491920471191406"
"155","3.0374927520751953","3.0374927520751953","3.0374927520751953"
"156","3.0588581562042236","3.0588581562042236","3.0588581562042236"
"157","3.118328094482422","3.118328094482422","3.118328094482422"
"158","3.025963306427002","3.025963306427002","3.025963306427002"
"159","3.112185001373291","3.112185001373291","3.112185001373291"
"160","3.031970977783203","3.031970977783203","3.031970977783203"
"161","3.1433897018432617","3.1433897018432617","3.1433897018432617"
"162","3.089506149291992","3.089506149291992","3.089506149291992"
"163","3.030989408493042","3.030989408493042","3.030989408493042"
"164","3.078228235244751","3.078228235244751","3.078228235244751"
"165","3.022665500640869","3.022665500640869","3.022665500640869"
"166","2.9852328300476074","2.9852328300476074","2.9852328300476074"
"167","3.1393792629241943","3.1393792629241943","3.1393792629241943"
"168","3.099407911300659","3.099407911300659","3.099407911300659"
"169","3.056783437728882","3.056783437728882","3.056783437728882"
"170","3.0711920261383057","3.0711920261383057","3.0711920261383057"
"171","2.961763381958008","2.961763381958008","2.961763381958008"
"172","3.0705983638763428","3.0705983638763428","3.0705983638763428"
"173","3.030667781829834","3.030667781829834","3.030667781829834"
"174","3.012915849685669","3.012915849685669","3.012915849685669"
"175","2.9610655307769775","2.9610655307769775","2.9610655307769775"
"176","2.9850382804870605","2.9850382804870605","2.9850382804870605"
"177","3.025559425354004","3.025559425354004","3.025559425354004"
"178","3.0124807357788086","3.0124807357788086","3.0124807357788086"
"179","3.033952236175537","3.033952236175537","3.033952236175537"
"180","3.0085391998291016","3.0085391998291016","3.0085391998291016"
"181","3.043936252593994","3.043936252593994","3.043936252593994"
"182","2.9194562435150146","2.9194562435150146","2.9194562435150146"
"183","2.9678640365600586","2.9678640365600586","2.9678640365600586"
"184","2.9636619091033936","2.9636619091033936","2.9636619091033936"
"185","2.9569735527038574","2.9569735527038574","2.9569735527038574"
"186","2.914175033569336","2.914175033569336","2.914175033569336"
"187","2.898385763168335","2.898385763168335","2.898385763168335"
"188","3.0614023208618164","3.0614023208618164","3.0614023208618164"
"189","2.958772659301758","2.958772659301758","2.958772659301758"
"190","2.953866481781006","2.953866481781006","2.953866481781006"
"191","2.9654533863067627","2.9654533863067627","2.9654533863067627"
"192","2.9437663555145264","2.9437663555145264","2.9437663555145264"
"193","2.911520481109619","2.911520481109619","2.911520481109619"
"194","2.951749801635742","2.951749801635742","2.951749801635742"
"195","2.965308904647827","2.965308904647827","2.965308904647827"
"196","2.952211618423462","2.952211618423462","2.952211618423462"
"197","2.930356502532959","2.930356502532959","2.930356502532959"
"198","3.027709484100342","3.027709484100342","3.027709484100342"
"199","2.9605348110198975","2.9605348110198975","2.9605348110198975"
"200","2.900285005569458","2.900285005569458","2.900285005569458"
"201","2.9299569129943848","2.9299569129943848","2.9299569129943848"
"202","2.9335341453552246","2.9335341453552246","2.9335341453552246"
"203","2.9706075191497803","2.9706075191497803","2.9706075191497803"
"204","2.8710427284240723","2.8710427284240723","2.8710427284240723"
"205","2.932317018508911","2.932317018508911","2.932317018508911"
"206","2.9580721855163574","2.9580721855163574","2.9580721855163574"
"207","2.9690604209899902","2.9690604209899902","2.9690604209899902"
"208","2.8714780807495117","2.8714780807495117","2.8714780807495117"
"209","2.9122796058654785","2.9122796058654785","2.9122796058654785"
"210","2.8952295780181885","2.8952295780181885","2.8952295780181885"
"211","2.9044747352600098","2.9044747352600098","2.9044747352600098"
"212","2.9123361110687256","2.9123361110687256","2.9123361110687256"
"213","2.8973817825317383","2.8973817825317383","2.8973817825317383"
"214","2.9658663272857666","2.9658663272857666","2.9658663272857666"
"215","2.832981586456299","2.832981586456299","2.832981586456299"
"216","2.9527080059051514","2.9527080059051514","2.9527080059051514"
"217","2.9630789756774902","2.9630789756774902","2.9630789756774902"
"218","2.9937098026275635","2.9937098026275635","2.9937098026275635"
"219","2.949636697769165","2.949636697769165","2.949636697769165"
"220","2.860535144805908","2.860535144805908","2.860535144805908"
"221","2.8761889934539795","2.8761889934539795","2.8761889934539795"
"222","2.9131150245666504","2.9131150245666504","2.9131150245666504"
"223","2.8787457942962646","2.8787457942962646","2.8787457942962646"
"224","2.939832925796509","2.939832925796509","2.939832925796509"
"225","2.867927312850952","2.867927312850952","2.867927312850952"
"226","2.9123287200927734","2.9123287200927734","2.9123287200927734"
"227","2.850163221359253","2.850163221359253","2.850163221359253"
"228","2.8579840660095215","2.8579840660095215","2.8579840660095215"
"229","2.8975932598114014","2.8975932598114014","2.8975932598114014"
"230","2.9121944904327393","2.9121944904327393","2.9121944904327393"
"231","2.931729555130005","2.931729555130005","2.931729555130005"
"232","2.837676525115967","2.837676525115967","2.837676525115967"
"233","2.938650131225586","2.938650131225586","2.938650131225586"
"234","2.9153003692626953","2.9153003692626953","2.9153003692626953"
"235","2.92397403717041","2.92397403717041","2.92397403717041"
"236","2.8724944591522217","2.8724944591522217","2.8724944591522217"
"237","2.8622329235076904","2.8622329235076904","2.8622329235076904"
"238","2.863866090774536","2.863866090774536","2.863866090774536"
"239","2.8026461601257324","2.8026461601257324","2.8026461601257324"
"240","2.8191590309143066","2.8191590309143066","2.8191590309143066"
"241","2.8901290893554688","2.8901290893554688","2.8901290893554688"
"242","2.921177864074707","2.921177864074707","2.921177864074707"
"243","2.929664134979248","2.929664134979248","2.929664134979248"
"244","2.9164247512817383","2.9164247512817383","2.9164247512817383"
"245","2.849724054336548","2.849724054336548","2.849724054336548"
"246","2.9040863513946533","2.9040863513946533","2.9040863513946533"
"247","2.9085512161254883","2.9085512161254883","2.9085512161254883"
"248","2.8068113327026367","2.8068113327026367","2.8068113327026367"
"249","2.9232940673828125","2.9232940673828125","2.9232940673828125"
"250","2.8389530181884766","2.8389530181884766","2.8389530181884766"
"252","2.8313043117523193","2.8313043117523193","2.8313043117523193"
"253","2.8014607429504395","2.8014607429504395","2.8014607429504395"
"254","2.8713059425354004","2.8713059425354004","2.8713059425354004"
"255","2.8977253437042236","2.8977253437042236","2.8977253437042236"
"256","2.821336269378662","2.821336269378662","2.821336269378662"
"257","2.839423656463623","2.839423656463623","2.839423656463623"
"258","2.871328592300415","2.871328592300415","2.871328592300415"
"259","2.7937815189361572","2.7937815189361572","2.7937815189361572"
"260","2.962641477584839","2.962641477584839","2.962641477584839"
"261","2.885854959487915","2.885854959487915","2.885854959487915"
"262","2.855227470397949","2.855227470397949","2.855227470397949"
"263","2.872296094894409","2.872296094894409","2.872296094894409"
"264","2.9017415046691895","2.9017415046691895","2.9017415046691895"
"265","2.8344619274139404","2.8344619274139404","2.8344619274139404"
"266","2.9106557369232178","2.9106557369232178","2.9106557369232178"
"267","2.8774986267089844","2.8774986267089844","2.8774986267089844"
"268","2.8316729068756104","2.8316729068756104","2.8316729068756104"
"269","2.868220806121826","2.868220806121826","2.868220806121826"
"270","2.869318723678589","2.869318723678589","2.869318723678589"
"271","2.875197172164917","2.875197172164917","2.875197172164917"
"272","2.8471646308898926","2.8471646308898926","2.8471646308898926"
"273","2.722811460494995","2.722811460494995","2.722811460494995"
"274","2.8612616062164307","2.8612616062164307","2.8612616062164307"
"275","2.760052442550659","2.760052442550659","2.760052442550659"
"276","2.7601711750030518","2.7601711750030518","2.7601711750030518"
"277","2.7872986793518066","2.7872986793518066","2.7872986793518066"
"278","2.8191568851470947","2.8191568851470947","2.8191568851470947"
"279","2.8603789806365967","2.8603789806365967","2.8603789806365967"
"280","2.780832529067993","2.780832529067993","2.780832529067993"
"281","2.8891894817352295","2.8891894817352295","2.8891894817352295"
"282","2.8012919425964355","2.8012919425964355","2.8012919425964355"
"283","2.7652690410614014","2.7652690410614014","2.7652690410614014"
"284","2.7638964653015137","2.7638964653015137","2.7638964653015137"
"285","2.7935197353363037","2.7935197353363037","2.7935197353363037"
"286","2.7820475101470947","2.7820475101470947","2.7820475101470947"
"287","2.8578226566314697","2.8578226566314697","2.8578226566314697"
"288","2.803631544113159","2.803631544113159","2.803631544113159"
"289","2.778035879135132","2.778035879135132","2.778035879135132"
"290","2.8681623935699463","2.8681623935699463","2.8681623935699463"
"291","2.80277681350708","2.80277681350708","2.80277681350708"
"292","2.792513847351074","2.792513847351074","2.792513847351074"
"293","2.807319402694702","2.807319402694702","2.807319402694702"
"294","2.8059704303741455","2.8059704303741455","2.8059704303741455"
"295","2.754310369491577","2.754310369491577","2.754310369491577"
"296","2.7880258560180664","2.7880258560180664","2.7880258560180664"
"297","2.8534555435180664","2.8534555435180664","2.8534555435180664"
"298","2.749178647994995","2.749178647994995","2.749178647994995"
"299","2.8072354793548584","2.8072354793548584","2.8072354793548584"
"300","2.8651998043060303","2.8651998043060303","2.8651998043060303"
"301","2.8190135955810547","2.8190135955810547","2.8190135955810547"
"302","2.7838873863220215","2.7838873863220215","2.7838873863220215"
"303","2.820002317428589","2.820002317428589","2.820002317428589"
"304","2.7905404567718506","2.7905404567718506","2.7905404567718506"
"305","2.7397537231445312","2.7397537231445312","2.7397537231445312"
"306","2.742447853088379","2.742447853088379","2.742447853088379"
"307","2.7921462059020996","2.7921462059020996","2.7921462059020996"
"308","2.837559700012207","2.837559700012207","2.837559700012207"
"309","2.7383081912994385","2.7383081912994385","2.7383081912994385"
"310","2.77297306060791","2.77297306060791","2.77297306060791"
"311","2.7835967540740967","2.7835967540740967","2.7835967540740967"
"312","2.812363624572754","2.812363624572754","2.812363624572754"
"313","2.7026312351226807","2.7026312351226807","2.7026312351226807"
"314","2.660135507583618","2.660135507583618","2.660135507583618"
"315","2.7195279598236084","2.7195279598236084","2.7195279598236084"
"316","2.7321858406066895","2.7321858406066895","2.7321858406066895"
"317","2.8167245388031006","2.8167245388031006","2.8167245388031006"
"318","2.6892242431640625","2.6892242431640625","2.6892242431640625"
"319","2.8149077892303467","2.8149077892303467","2.8149077892303467"
"320","2.7147128582000732","2.7147128582000732","2.7147128582000732"
"321","2.8483331203460693","2.8483331203460693","2.8483331203460693"
"322","2.7905871868133545","2.7905871868133545","2.7905871868133545"
"323","2.7801578044891357","2.7801578044891357","2.7801578044891357"
"324","2.7879042625427246","2.7879042625427246","2.7879042625427246"
"325","2.750957489013672","2.750957489013672","2.750957489013672"
"326","2.792998790740967","2.792998790740967","2.792998790740967"
"327","2.758911371231079","2.758911371231079","2.758911371231079"
"328","2.746631622314453","2.746631622314453","2.746631622314453"
"329","2.7199769020080566","2.7199769020080566","2.7199769020080566"
"330","2.8310585021972656","2.8310585021972656","2.8310585021972656"
"331","2.6845929622650146","2.6845929622650146","2.6845929622650146"
"332","2.7726645469665527","2.7726645469665527","2.7726645469665527"
"333","2.7958743572235107","2.7958743572235107","2.7958743572235107"
"334","2.7549986839294434","2.7549986839294434","2.7549986839294434"
"335","2.716264009475708","2.716264009475708","2.716264009475708"
"336","2.7358765602111816","2.7358765602111816","2.7358765602111816"
"337","2.751878499984741","2.751878499984741","2.751878499984741"
"338","2.6726596355438232","2.6726596355438232","2.6726596355438232"
"339","2.749063014984131","2.749063014984131","2.749063014984131"
"340","2.7988176345825195","2.7988176345825195","2.7988176345825195"
"341","2.7706406116485596","2.7706406116485596","2.7706406116485596"
"342","2.767993211746216","2.767993211746216","2.767993211746216"
"343","2.6960885524749756","2.6960885524749756","2.6960885524749756"
"344","2.6786863803863525","2.6786863803863525","2.6786863803863525"
"345","2.7983031272888184","2.7983031272888184","2.7983031272888184"
"346","2.7827847003936768","2.7827847003936768","2.7827847003936768"
"347","2.7644124031066895","2.7644124031066895","2.7644124031066895"
"348","2.788530111312866","2.788530111312866","2.788530111312866"
"349","2.6829066276550293","2.6829066276550293","2.6829066276550293"
"350","2.696984052658081","2.696984052658081","2.696984052658081"
"351","2.7875213623046875","2.7875213623046875","2.7875213623046875"
"352","2.858214855194092","2.858214855194092","2.858214855194092"
"353","2.7164664268493652","2.7164664268493652","2.7164664268493652"
"354","2.675865411758423","2.675865411758423","2.675865411758423"
"355","2.7547407150268555","2.7547407150268555","2.7547407150268555"
"356","2.7329213619232178","2.7329213619232178","2.7329213619232178"
"357","2.739431619644165","2.739431619644165","2.739431619644165"
"358","2.6281063556671143","2.6281063556671143","2.6281063556671143"
"359","2.798496723175049","2.798496723175049","2.798496723175049"
"360","2.707019090652466","2.707019090652466","2.707019090652466"
"361","2.7740285396575928","2.7740285396575928","2.7740285396575928"
"362","2.7202653884887695","2.7202653884887695","2.7202653884887695"
"363","2.7723658084869385","2.7723658084869385","2.7723658084869385"
"364","2.705904960632324","2.705904960632324","2.705904960632324"
"365","2.6500754356384277","2.6500754356384277","2.6500754356384277"
"366","2.6187052726745605","2.6187052726745605","2.6187052726745605"
"367","2.7064929008483887","2.7064929008483887","2.7064929008483887"
"368","2.7141478061676025","2.7141478061676025","2.7141478061676025"
"369","2.751619577407837","2.751619577407837","2.751619577407837"
"370","2.6768102645874023","2.6768102645874023","2.6768102645874023"
"371","2.6894114017486572","2.6894114017486572","2.6894114017486572"
"372","2.737436532974243","2.737436532974243","2.737436532974243"
"373","2.657628297805786","2.657628297805786","2.657628297805786"
"374","2.739108085632324","2.739108085632324","2.739108085632324"
"375","2.710174560546875","2.710174560546875","2.710174560546875"
"376","2.7482101917266846","2.7482101917266846","2.7482101917266846"
"377","2.6425552368164062","2.6425552368164062","2.6425552368164062"
"378","2.6316003799438477","2.6316003799438477","2.6316003799438477"
"379","2.71726655960083","2.71726655960083","2.71726655960083"
"380","2.668041706085205","2.668041706085205","2.668041706085205"
"381","2.680365562438965","2.680365562438965","2.680365562438965"
"382","2.6781647205352783","2.6781647205352783","2.6781647205352783"
"383","2.7906832695007324","2.7906832695007324","2.7906832695007324"
"384","2.6889991760253906","2.6889991760253906","2.6889991760253906"
"385","2.6353342533111572","2.6353342533111572","2.6353342533111572"
"386","2.653850793838501","2.653850793838501","2.653850793838501"
"387","2.647871732711792","2.647871732711792","2.647871732711792"
"388","2.615537643432617","2.615537643432617","2.615537643432617"
"389","2.6460416316986084","2.6460416316986084","2.6460416316986084"
"390","2.6843574047088623","2.6843574047088623","2.6843574047088623"
"391","2.700230836868286","2.700230836868286","2.700230836868286"
"392","2.7300949096679688","2.7300949096679688","2.7300949096679688"
"393","2.6454050540924072","2.6454050540924072","2.6454050540924072"
"394","2.6338558197021484","2.6338558197021484","2.6338558197021484"
"395","2.6801774501800537","2.6801774501800537","2.6801774501800537"
"396","2.6495237350463867","2.6495237350463867","2.6495237350463867"
"397","2.6499104499816895","2.6499104499816895","2.6499104499816895"
"398","2.708513021469116","2.708513021469116","2.708513021469116"
"399","2.6578049659729004","2.6578049659729004","2.6578049659729004"
"400","2.658681869506836","2.658681869506836","2.658681869506836"
"401","2.692596197128296","2.692596197128296","2.692596197128296"
"402","2.561368227005005","2.561368227005005","2.561368227005005"
"403","2.655647039413452","2.655647039413452","2.655647039413452"
"404","2.615131378173828","2.615131378173828","2.615131378173828"
"405","2.5509226322174072","2.5509226322174072","2.5509226322174072"
"406","2.6466176509857178","2.6466176509857178","2.6466176509857178"
"407","2.6360201835632324","2.6360201835632324","2.6360201835632324"
"408","2.6588711738586426","2.6588711738586426","2.6588711738586426"
"409","2.632376194000244","2.632376194000244","2.632376194000244"
"410","2.6875243186950684","2.6875243186950684","2.6875243186950684"
"411","2.600972890853882","2.600972890853882","2.600972890853882"
"412","2.6968019008636475","2.6968019008636475","2.6968019008636475"
"413","2.599513292312622","2.599513292312622","2.599513292312622"
"414","2.6787631511688232","2.6787631511688232","2.6787631511688232"
"415","2.748847007751465","2.748847007751465","2.748847007751465"
"416","2.615511417388916","2.615511417388916","2.615511417388916"
"417","2.6690194606781006","2.6690194606781006","2.6690194606781006"
"418","2.692751407623291","2.692751407623291","2.692751407623291"
"419","2.7255313396453857","2.7255313396453857","2.7255313396453857"
"420","2.710542917251587","2.710542917251587","2.710542917251587"
"421","2.724118947982788","2.724118947982788","2.724118947982788"
"422","2.625936269760132","2.625936269760132","2.625936269760132"
"423","2.5624430179595947","2.5624430179595947","2.5624430179595947"
"424","2.6823267936706543","2.6823267936706543","2.6823267936706543"
"425","2.6164803504943848","2.6164803504943848","2.6164803504943848"
"426","2.642216205596924","2.642216205596924","2.642216205596924"
"427","2.618791103363037","2.618791103363037","2.618791103363037"
"428","2.6917178630828857","2.6917178630828857","2.6917178630828857"
"429","2.6327879428863525","2.6327879428863525","2.6327879428863525"
"430","2.695866346359253","2.695866346359253","2.695866346359253"
"431","2.640767812728882","2.640767812728882","2.640767812728882"
"432","2.6532177925109863","2.6532177925109863","2.6532177925109863"
"433","2.592602252960205","2.592602252960205","2.592602252960205"
"434","2.6346659660339355","2.6346659660339355","2.6346659660339355"
"435","2.6043968200683594","2.6043968200683594","2.6043968200683594"
"436","2.653397560119629","2.653397560119629","2.653397560119629"
"437","2.611427068710327","2.611427068710327","2.611427068710327"
"438","2.6395657062530518","2.6395657062530518","2.6395657062530518"
"439","2.5949034690856934","2.5949034690856934","2.5949034690856934"
"440","2.6848161220550537","2.6848161220550537","2.6848161220550537"
"441","2.6645348072052","2.6645348072052","2.6645348072052"
"442","2.6645357608795166","2.6645357608795166","2.6645357608795166"
"443","2.65364408493042","2.65364408493042","2.65364408493042"
"444","2.667879819869995","2.667879819869995","2.667879819869995"
"445","2.6113364696502686","2.6113364696502686","2.6113364696502686"
"446","2.5047667026519775","2.5047667026519775","2.5047667026519775"
"447","2.630666494369507","2.630666494369507","2.630666494369507"
"448","2.592392921447754","2.592392921447754","2.592392921447754"
"449","2.6357734203338623","2.6357734203338623","2.6357734203338623"
"450","2.603776454925537","2.603776454925537","2.603776454925537"
"451","2.674887180328369","2.674887180328369","2.674887180328369"
"452","2.6433968544006348","2.6433968544006348","2.6433968544006348"
"453","2.5644896030426025","2.5644896030426025","2.5644896030426025"
"454","2.6774227619171143","2.6774227619171143","2.6774227619171143"
"455","2.603245258331299","2.603245258331299","2.603245258331299"
"456","2.6483845710754395","2.6483845710754395","2.6483845710754395"
"457","2.639488935470581","2.639488935470581","2.639488935470581"
"458","2.6027233600616455","2.6027233600616455","2.6027233600616455"
"459","2.5460093021392822","2.5460093021392822","2.5460093021392822"
"460","2.6389119625091553","2.6389119625091553","2.6389119625091553"
"461","2.6642262935638428","2.6642262935638428","2.6642262935638428"
"462","2.6362080574035645","2.6362080574035645","2.6362080574035645"
"463","2.639282464981079","2.639282464981079","2.639282464981079"
"464","2.6136627197265625","2.6136627197265625","2.6136627197265625"
"465","2.6709024906158447","2.6709024906158447","2.6709024906158447"
"466","2.5766830444335938","2.5766830444335938","2.5766830444335938"
"467","2.5625998973846436","2.5625998973846436","2.5625998973846436"
"468","2.669224977493286","2.669224977493286","2.669224977493286"
"469","2.5277860164642334","2.5277860164642334","2.5277860164642334"
"470","2.646099805831909","2.646099805831909","2.646099805831909"
