"Step","196608 - loss","196608 - loss__MIN","196608 - loss__MAX"
"113","3.794344425201416","3.794344425201416","3.794344425201416"
"114","3.675144910812378","3.675144910812378","3.675144910812378"
"118","3.7163870334625244","3.7163870334625244","3.7163870334625244"
"119","3.711540699005127","3.711540699005127","3.711540699005127"
"120","3.6719727516174316","3.6719727516174316","3.6719727516174316"
"121","3.609003782272339","3.609003782272339","3.609003782272339"
"123","3.7146847248077393","3.7146847248077393","3.7146847248077393"
"124","3.678183078765869","3.678183078765869","3.678183078765869"
"125","3.553006172180176","3.553006172180176","3.553006172180176"
"126","3.6631550788879395","3.6631550788879395","3.6631550788879395"
"127","3.5574328899383545","3.5574328899383545","3.5574328899383545"
"128","3.5927133560180664","3.5927133560180664","3.5927133560180664"
"129","3.5228686332702637","3.5228686332702637","3.5228686332702637"
"130","3.53658390045166","3.53658390045166","3.53658390045166"
"133","3.594072103500366","3.594072103500366","3.594072103500366"
"134","3.526751756668091","3.526751756668091","3.526751756668091"
"135","3.5243210792541504","3.5243210792541504","3.5243210792541504"
"137","3.537919521331787","3.537919521331787","3.537919521331787"
"138","3.461350202560425","3.461350202560425","3.461350202560425"
"139","3.5327301025390625","3.5327301025390625","3.5327301025390625"
"140","3.483914375305176","3.483914375305176","3.483914375305176"
"141","3.551208019256592","3.551208019256592","3.551208019256592"
"146","3.4680681228637695","3.4680681228637695","3.4680681228637695"
"147","3.3879950046539307","3.3879950046539307","3.3879950046539307"
"149","3.4181461334228516","3.4181461334228516","3.4181461334228516"
"150","3.3674726486206055","3.3674726486206055","3.3674726486206055"
"152","3.4306225776672363","3.4306225776672363","3.4306225776672363"
"153","3.4438440799713135","3.4438440799713135","3.4438440799713135"
"154","3.431675434112549","3.431675434112549","3.431675434112549"
"156","3.360147476196289","3.360147476196289","3.360147476196289"
"158","3.4270949363708496","3.4270949363708496","3.4270949363708496"
"159","3.349100112915039","3.349100112915039","3.349100112915039"
"160","3.4199893474578857","3.4199893474578857","3.4199893474578857"
"161","3.3872475624084473","3.3872475624084473","3.3872475624084473"
"162","3.301722288131714","3.301722288131714","3.301722288131714"
"163","3.3714053630828857","3.3714053630828857","3.3714053630828857"
"164","3.3948569297790527","3.3948569297790527","3.3948569297790527"
"165","3.377392292022705","3.377392292022705","3.377392292022705"
"166","3.4581985473632812","3.4581985473632812","3.4581985473632812"
"167","3.306548833847046","3.306548833847046","3.306548833847046"
"168","3.3370466232299805","3.3370466232299805","3.3370466232299805"
"169","3.332367420196533","3.332367420196533","3.332367420196533"
"170","3.3113832473754883","3.3113832473754883","3.3113832473754883"
"172","3.2842376232147217","3.2842376232147217","3.2842376232147217"
"173","3.376401901245117","3.376401901245117","3.376401901245117"
"174","3.3069138526916504","3.3069138526916504","3.3069138526916504"
"177","3.266556739807129","3.266556739807129","3.266556739807129"
"181","3.367788791656494","3.367788791656494","3.367788791656494"
"182","3.377119302749634","3.377119302749634","3.377119302749634"
"183","3.2384796142578125","3.2384796142578125","3.2384796142578125"
"185","3.2828094959259033","3.2828094959259033","3.2828094959259033"
"186","3.342879295349121","3.342879295349121","3.342879295349121"
"187","3.2474770545959473","3.2474770545959473","3.2474770545959473"
"188","3.3375163078308105","3.3375163078308105","3.3375163078308105"
"191","3.242192506790161","3.242192506790161","3.242192506790161"
"192","3.225308656692505","3.225308656692505","3.225308656692505"
"193","3.284992218017578","3.284992218017578","3.284992218017578"
"194","3.3286941051483154","3.3286941051483154","3.3286941051483154"
"195","3.3146958351135254","3.3146958351135254","3.3146958351135254"
"196","3.369971752166748","3.369971752166748","3.369971752166748"
"197","3.220942974090576","3.220942974090576","3.220942974090576"
"201","3.340183734893799","3.340183734893799","3.340183734893799"
"202","3.29411244392395","3.29411244392395","3.29411244392395"
"203","3.263294219970703","3.263294219970703","3.263294219970703"
"208","3.216334342956543","3.216334342956543","3.216334342956543"
"210","3.212500810623169","3.212500810623169","3.212500810623169"
"214","3.215388059616089","3.215388059616089","3.215388059616089"
"215","3.2430272102355957","3.2430272102355957","3.2430272102355957"
"216","3.204759359359741","3.204759359359741","3.204759359359741"
"217","3.1894145011901855","3.1894145011901855","3.1894145011901855"
"219","3.210240125656128","3.210240125656128","3.210240125656128"
"220","3.211946964263916","3.211946964263916","3.211946964263916"
"222","3.164140462875366","3.164140462875366","3.164140462875366"
"223","3.165505886077881","3.165505886077881","3.165505886077881"
"224","3.2922449111938477","3.2922449111938477","3.2922449111938477"
"225","3.2796173095703125","3.2796173095703125","3.2796173095703125"
"226","3.1419382095336914","3.1419382095336914","3.1419382095336914"
"228","3.1799001693725586","3.1799001693725586","3.1799001693725586"
"229","3.1698994636535645","3.1698994636535645","3.1698994636535645"
"230","3.28363037109375","3.28363037109375","3.28363037109375"
"231","3.1646318435668945","3.1646318435668945","3.1646318435668945"
"232","3.2854862213134766","3.2854862213134766","3.2854862213134766"
"233","3.159111976623535","3.159111976623535","3.159111976623535"
"235","3.2116053104400635","3.2116053104400635","3.2116053104400635"
"236","3.2480952739715576","3.2480952739715576","3.2480952739715576"
"237","3.1233577728271484","3.1233577728271484","3.1233577728271484"
"238","3.1553215980529785","3.1553215980529785","3.1553215980529785"
"239","3.1352627277374268","3.1352627277374268","3.1352627277374268"
"240","3.2285335063934326","3.2285335063934326","3.2285335063934326"
"241","3.2037580013275146","3.2037580013275146","3.2037580013275146"
"242","3.1766088008880615","3.1766088008880615","3.1766088008880615"
"243","3.226818084716797","3.226818084716797","3.226818084716797"
"244","3.1237142086029053","3.1237142086029053","3.1237142086029053"
"245","3.171788454055786","3.171788454055786","3.171788454055786"
"246","3.2032439708709717","3.2032439708709717","3.2032439708709717"
"247","3.204256772994995","3.204256772994995","3.204256772994995"
"249","3.202047348022461","3.202047348022461","3.202047348022461"
"250","3.1781394481658936","3.1781394481658936","3.1781394481658936"
"253","3.137070894241333","3.137070894241333","3.137070894241333"
"254","3.253697395324707","3.253697395324707","3.253697395324707"
"256","3.1858415603637695","3.1858415603637695","3.1858415603637695"
"258","3.153010129928589","3.153010129928589","3.153010129928589"
"260","3.192915916442871","3.192915916442871","3.192915916442871"
"261","3.1338376998901367","3.1338376998901367","3.1338376998901367"
"262","3.2679362297058105","3.2679362297058105","3.2679362297058105"
"264","3.2384414672851562","3.2384414672851562","3.2384414672851562"
"266","3.1721673011779785","3.1721673011779785","3.1721673011779785"
"267","3.1686134338378906","3.1686134338378906","3.1686134338378906"
"268","3.1429076194763184","3.1429076194763184","3.1429076194763184"
"269","3.2442095279693604","3.2442095279693604","3.2442095279693604"
"270","3.2041070461273193","3.2041070461273193","3.2041070461273193"
"271","3.1433427333831787","3.1433427333831787","3.1433427333831787"
"273","3.210134267807007","3.210134267807007","3.210134267807007"
"274","3.2661192417144775","3.2661192417144775","3.2661192417144775"
"275","3.1976137161254883","3.1976137161254883","3.1976137161254883"
"277","3.183408260345459","3.183408260345459","3.183408260345459"
"279","3.177950859069824","3.177950859069824","3.177950859069824"
"281","3.08811616897583","3.08811616897583","3.08811616897583"
"282","3.1680264472961426","3.1680264472961426","3.1680264472961426"
"283","3.1583099365234375","3.1583099365234375","3.1583099365234375"
"285","3.1752631664276123","3.1752631664276123","3.1752631664276123"
"286","3.2438149452209473","3.2438149452209473","3.2438149452209473"
"287","3.164888620376587","3.164888620376587","3.164888620376587"
"288","3.0604069232940674","3.0604069232940674","3.0604069232940674"
"290","3.1154098510742188","3.1154098510742188","3.1154098510742188"
"291","3.1982195377349854","3.1982195377349854","3.1982195377349854"
"292","3.124898910522461","3.124898910522461","3.124898910522461"
"293","3.1612155437469482","3.1612155437469482","3.1612155437469482"
"294","3.0877227783203125","3.0877227783203125","3.0877227783203125"
"296","3.1045162677764893","3.1045162677764893","3.1045162677764893"
"298","3.078378438949585","3.078378438949585","3.078378438949585"
"299","3.2426540851593018","3.2426540851593018","3.2426540851593018"
"300","3.1580708026885986","3.1580708026885986","3.1580708026885986"
"302","3.240236282348633","3.240236282348633","3.240236282348633"
"303","3.0918211936950684","3.0918211936950684","3.0918211936950684"
"306","3.174330472946167","3.174330472946167","3.174330472946167"
"307","3.1619772911071777","3.1619772911071777","3.1619772911071777"
"308","3.0742270946502686","3.0742270946502686","3.0742270946502686"
"309","3.0961251258850098","3.0961251258850098","3.0961251258850098"
"310","3.060976982116699","3.060976982116699","3.060976982116699"
"312","3.144735336303711","3.144735336303711","3.144735336303711"
"313","3.101168155670166","3.101168155670166","3.101168155670166"
"315","3.175537586212158","3.175537586212158","3.175537586212158"
"318","3.1007561683654785","3.1007561683654785","3.1007561683654785"
"319","3.0439767837524414","3.0439767837524414","3.0439767837524414"
"322","3.100750207901001","3.100750207901001","3.100750207901001"
"324","3.18965220451355","3.18965220451355","3.18965220451355"
"326","3.083198308944702","3.083198308944702","3.083198308944702"
"327","3.1998696327209473","3.1998696327209473","3.1998696327209473"
"329","3.1257691383361816","3.1257691383361816","3.1257691383361816"
"331","3.0697309970855713","3.0697309970855713","3.0697309970855713"
"332","3.1002449989318848","3.1002449989318848","3.1002449989318848"
"333","3.1295783519744873","3.1295783519744873","3.1295783519744873"
"335","3.0063793659210205","3.0063793659210205","3.0063793659210205"
"336","3.1809892654418945","3.1809892654418945","3.1809892654418945"
"340","3.1264452934265137","3.1264452934265137","3.1264452934265137"
"343","3.1576595306396484","3.1576595306396484","3.1576595306396484"
"344","3.1158061027526855","3.1158061027526855","3.1158061027526855"
"347","3.155109167098999","3.155109167098999","3.155109167098999"
"348","3.148463726043701","3.148463726043701","3.148463726043701"
"350","3.127573013305664","3.127573013305664","3.127573013305664"
"351","3.1435303688049316","3.1435303688049316","3.1435303688049316"
"354","3.1371498107910156","3.1371498107910156","3.1371498107910156"
"356","3.1949996948242188","3.1949996948242188","3.1949996948242188"
"357","3.1240341663360596","3.1240341663360596","3.1240341663360596"
"358","3.2213218212127686","3.2213218212127686","3.2213218212127686"
"359","3.0573208332061768","3.0573208332061768","3.0573208332061768"
"360","3.0020151138305664","3.0020151138305664","3.0020151138305664"
"361","3.1412556171417236","3.1412556171417236","3.1412556171417236"
"362","3.101998805999756","3.101998805999756","3.101998805999756"
"363","3.096540927886963","3.096540927886963","3.096540927886963"
"364","3.0346434116363525","3.0346434116363525","3.0346434116363525"
"366","3.067288637161255","3.067288637161255","3.067288637161255"
"367","3.121051788330078","3.121051788330078","3.121051788330078"
"369","3.0675806999206543","3.0675806999206543","3.0675806999206543"
"370","3.0745201110839844","3.0745201110839844","3.0745201110839844"
"372","3.096351146697998","3.096351146697998","3.096351146697998"
"373","3.0997869968414307","3.0997869968414307","3.0997869968414307"
"374","2.9954395294189453","2.9954395294189453","2.9954395294189453"
"375","3.156250476837158","3.156250476837158","3.156250476837158"
"376","3.0845019817352295","3.0845019817352295","3.0845019817352295"
"377","3.046268939971924","3.046268939971924","3.046268939971924"
"378","3.189542055130005","3.189542055130005","3.189542055130005"
"380","3.1089906692504883","3.1089906692504883","3.1089906692504883"
"381","3.0737242698669434","3.0737242698669434","3.0737242698669434"
"384","3.1626696586608887","3.1626696586608887","3.1626696586608887"
"385","3.034771680831909","3.034771680831909","3.034771680831909"
"386","3.110959053039551","3.110959053039551","3.110959053039551"
"388","3.0707926750183105","3.0707926750183105","3.0707926750183105"
"389","3.0512242317199707","3.0512242317199707","3.0512242317199707"
"390","3.0005245208740234","3.0005245208740234","3.0005245208740234"
"391","3.0668580532073975","3.0668580532073975","3.0668580532073975"
"392","3.099858045578003","3.099858045578003","3.099858045578003"
"393","2.9986157417297363","2.9986157417297363","2.9986157417297363"
"394","3.0999531745910645","3.0999531745910645","3.0999531745910645"
"395","3.0468175411224365","3.0468175411224365","3.0468175411224365"
"396","3.1178622245788574","3.1178622245788574","3.1178622245788574"
"397","2.9979031085968018","2.9979031085968018","2.9979031085968018"
"398","3.172520160675049","3.172520160675049","3.172520160675049"
"400","3.1185314655303955","3.1185314655303955","3.1185314655303955"
"401","3.0750372409820557","3.0750372409820557","3.0750372409820557"
"402","3.067383289337158","3.067383289337158","3.067383289337158"
"403","3.014011859893799","3.014011859893799","3.014011859893799"
"405","3.1368930339813232","3.1368930339813232","3.1368930339813232"
"406","3.038490056991577","3.038490056991577","3.038490056991577"
"407","3.0630486011505127","3.0630486011505127","3.0630486011505127"
"408","3.0765628814697266","3.0765628814697266","3.0765628814697266"
"410","3.15246844291687","3.15246844291687","3.15246844291687"
"412","3.1532769203186035","3.1532769203186035","3.1532769203186035"
"414","3.129159688949585","3.129159688949585","3.129159688949585"
"415","3.114889621734619","3.114889621734619","3.114889621734619"
"416","3.0959086418151855","3.0959086418151855","3.0959086418151855"
"417","3.0920591354370117","3.0920591354370117","3.0920591354370117"
"418","3.036076545715332","3.036076545715332","3.036076545715332"
"419","3.0643999576568604","3.0643999576568604","3.0643999576568604"
"420","2.97751784324646","2.97751784324646","2.97751784324646"
"421","3.0407662391662598","3.0407662391662598","3.0407662391662598"
"422","3.1037192344665527","3.1037192344665527","3.1037192344665527"
"425","3.0176892280578613","3.0176892280578613","3.0176892280578613"
"427","3.0328598022460938","3.0328598022460938","3.0328598022460938"
"428","2.9960856437683105","2.9960856437683105","2.9960856437683105"
"429","3.039483070373535","3.039483070373535","3.039483070373535"
"431","3.0835559368133545","3.0835559368133545","3.0835559368133545"
"432","3.013732433319092","3.013732433319092","3.013732433319092"
"433","3.1425375938415527","3.1425375938415527","3.1425375938415527"
"435","3.106765031814575","3.106765031814575","3.106765031814575"
"436","3.1228015422821045","3.1228015422821045","3.1228015422821045"
"437","2.9859583377838135","2.9859583377838135","2.9859583377838135"
"438","3.0565643310546875","3.0565643310546875","3.0565643310546875"
"439","3.0108070373535156","3.0108070373535156","3.0108070373535156"
"440","3.1233606338500977","3.1233606338500977","3.1233606338500977"
"441","3.0463080406188965","3.0463080406188965","3.0463080406188965"
"442","3.0599589347839355","3.0599589347839355","3.0599589347839355"
"443","3.1032230854034424","3.1032230854034424","3.1032230854034424"
"444","3.003358840942383","3.003358840942383","3.003358840942383"
"446","3.0317225456237793","3.0317225456237793","3.0317225456237793"
"448","3.009669780731201","3.009669780731201","3.009669780731201"
"449","3.0587105751037598","3.0587105751037598","3.0587105751037598"
"451","3.0058913230895996","3.0058913230895996","3.0058913230895996"
"452","3.0256457328796387","3.0256457328796387","3.0256457328796387"
"454","3.1453537940979004","3.1453537940979004","3.1453537940979004"
"455","3.0584359169006348","3.0584359169006348","3.0584359169006348"
"456","3.038459300994873","3.038459300994873","3.038459300994873"
"457","3.0658602714538574","3.0658602714538574","3.0658602714538574"
"460","3.0423707962036133","3.0423707962036133","3.0423707962036133"
"461","3.05660080909729","3.05660080909729","3.05660080909729"
"462","3.0756731033325195","3.0756731033325195","3.0756731033325195"
"463","3.0202016830444336","3.0202016830444336","3.0202016830444336"
"464","2.993990421295166","2.993990421295166","2.993990421295166"
"465","3.0595898628234863","3.0595898628234863","3.0595898628234863"
"467","3.0236973762512207","3.0236973762512207","3.0236973762512207"
"468","2.983405590057373","2.983405590057373","2.983405590057373"
"469","3.0655510425567627","3.0655510425567627","3.0655510425567627"
"470","3.0413718223571777","3.0413718223571777","3.0413718223571777"
"471","3.027052402496338","3.027052402496338","3.027052402496338"
"473","3.0131494998931885","3.0131494998931885","3.0131494998931885"
"476","3.0560717582702637","3.0560717582702637","3.0560717582702637"
"477","3.108699083328247","3.108699083328247","3.108699083328247"
"478","3.016697883605957","3.016697883605957","3.016697883605957"
"479","2.951488971710205","2.951488971710205","2.951488971710205"
"480","3.0242393016815186","3.0242393016815186","3.0242393016815186"
"481","3.0430946350097656","3.0430946350097656","3.0430946350097656"
"482","2.991302013397217","2.991302013397217","2.991302013397217"
"484","2.9853549003601074","2.9853549003601074","2.9853549003601074"
"486","3.1347670555114746","3.1347670555114746","3.1347670555114746"
"487","3.007251501083374","3.007251501083374","3.007251501083374"
"489","3.1366610527038574","3.1366610527038574","3.1366610527038574"
"491","3.049752712249756","3.049752712249756","3.049752712249756"
"493","2.9370906352996826","2.9370906352996826","2.9370906352996826"
"496","3.1049976348876953","3.1049976348876953","3.1049976348876953"
"497","3.0158538818359375","3.0158538818359375","3.0158538818359375"
"498","3.0396151542663574","3.0396151542663574","3.0396151542663574"
"499","3.0852911472320557","3.0852911472320557","3.0852911472320557"
"500","3.0316243171691895","3.0316243171691895","3.0316243171691895"
"501","3.0516841411590576","3.0516841411590576","3.0516841411590576"
"504","3.1241190433502197","3.1241190433502197","3.1241190433502197"
"505","3.002993106842041","3.002993106842041","3.002993106842041"
"506","3.0698678493499756","3.0698678493499756","3.0698678493499756"
"507","2.946505069732666","2.946505069732666","2.946505069732666"
"510","3.1238396167755127","3.1238396167755127","3.1238396167755127"
"511","2.8810548782348633","2.8810548782348633","2.8810548782348633"
"513","3.0353963375091553","3.0353963375091553","3.0353963375091553"
"516","3.0935492515563965","3.0935492515563965","3.0935492515563965"
"518","2.981717348098755","2.981717348098755","2.981717348098755"
"519","3.0402615070343018","3.0402615070343018","3.0402615070343018"
"520","2.965285301208496","2.965285301208496","2.965285301208496"
"522","2.972269058227539","2.972269058227539","2.972269058227539"
"523","2.9873239994049072","2.9873239994049072","2.9873239994049072"
"524","3.0061159133911133","3.0061159133911133","3.0061159133911133"
"526","3.0928683280944824","3.0928683280944824","3.0928683280944824"
"527","3.0416345596313477","3.0416345596313477","3.0416345596313477"
"528","2.9818673133850098","2.9818673133850098","2.9818673133850098"
"532","3.002758502960205","3.002758502960205","3.002758502960205"
"535","2.973440170288086","2.973440170288086","2.973440170288086"
"536","2.9867453575134277","2.9867453575134277","2.9867453575134277"
"537","2.9886698722839355","2.9886698722839355","2.9886698722839355"
"538","3.003502607345581","3.003502607345581","3.003502607345581"
"539","3.053469181060791","3.053469181060791","3.053469181060791"
"540","3.0052642822265625","3.0052642822265625","3.0052642822265625"
"541","3.041846752166748","3.041846752166748","3.041846752166748"
"542","3.0178802013397217","3.0178802013397217","3.0178802013397217"
"543","3.0326199531555176","3.0326199531555176","3.0326199531555176"
"544","3.054267406463623","3.054267406463623","3.054267406463623"
"545","3.0183682441711426","3.0183682441711426","3.0183682441711426"
"549","3.0497541427612305","3.0497541427612305","3.0497541427612305"
"550","3.004889965057373","3.004889965057373","3.004889965057373"
"551","3.05153226852417","3.05153226852417","3.05153226852417"
"552","3.0617992877960205","3.0617992877960205","3.0617992877960205"
"553","2.958467721939087","2.958467721939087","2.958467721939087"
"555","3.0270214080810547","3.0270214080810547","3.0270214080810547"
"556","2.93276309967041","2.93276309967041","2.93276309967041"
"558","2.965498208999634","2.965498208999634","2.965498208999634"
"559","3.0232672691345215","3.0232672691345215","3.0232672691345215"
"560","3.0448601245880127","3.0448601245880127","3.0448601245880127"
"561","3.0295844078063965","3.0295844078063965","3.0295844078063965"
"562","3.035771131515503","3.035771131515503","3.035771131515503"
"563","3.0026135444641113","3.0026135444641113","3.0026135444641113"
"565","3.0454699993133545","3.0454699993133545","3.0454699993133545"
"567","2.9936330318450928","2.9936330318450928","2.9936330318450928"
"568","3.031212091445923","3.031212091445923","3.031212091445923"
"569","2.972416877746582","2.972416877746582","2.972416877746582"
"570","3.024041175842285","3.024041175842285","3.024041175842285"
"571","2.9655263423919678","2.9655263423919678","2.9655263423919678"
"572","3.052399158477783","3.052399158477783","3.052399158477783"
"573","3.0170323848724365","3.0170323848724365","3.0170323848724365"
"575","3.0308871269226074","3.0308871269226074","3.0308871269226074"
"576","3.0238547325134277","3.0238547325134277","3.0238547325134277"
"577","3.040670871734619","3.040670871734619","3.040670871734619"
"578","2.9851644039154053","2.9851644039154053","2.9851644039154053"
"579","2.9354403018951416","2.9354403018951416","2.9354403018951416"
"580","3.044215202331543","3.044215202331543","3.044215202331543"
"581","3.0264978408813477","3.0264978408813477","3.0264978408813477"
"582","3.007758855819702","3.007758855819702","3.007758855819702"
"583","2.997359037399292","2.997359037399292","2.997359037399292"
"584","2.96872615814209","2.96872615814209","2.96872615814209"
"586","2.9839887619018555","2.9839887619018555","2.9839887619018555"
"587","3.012153148651123","3.012153148651123","3.012153148651123"
"588","3.006965160369873","3.006965160369873","3.006965160369873"
"589","3.0136055946350098","3.0136055946350098","3.0136055946350098"
"590","2.906999111175537","2.906999111175537","2.906999111175537"
"591","2.9678149223327637","2.9678149223327637","2.9678149223327637"
"594","2.9094858169555664","2.9094858169555664","2.9094858169555664"
"595","2.914842128753662","2.914842128753662","2.914842128753662"
"597","2.954742431640625","2.954742431640625","2.954742431640625"
"598","3.0188791751861572","3.0188791751861572","3.0188791751861572"
"599","2.930922269821167","2.930922269821167","2.930922269821167"
"600","3.0717995166778564","3.0717995166778564","3.0717995166778564"
"601","2.954315662384033","2.954315662384033","2.954315662384033"
"602","3.0660293102264404","3.0660293102264404","3.0660293102264404"
"604","3.049281120300293","3.049281120300293","3.049281120300293"
"605","2.9954030513763428","2.9954030513763428","2.9954030513763428"
"606","2.898853302001953","2.898853302001953","2.898853302001953"
"607","3.012845039367676","3.012845039367676","3.012845039367676"
"608","2.9517621994018555","2.9517621994018555","2.9517621994018555"
"609","3.021979331970215","3.021979331970215","3.021979331970215"
"610","3.0250885486602783","3.0250885486602783","3.0250885486602783"
"611","2.985901355743408","2.985901355743408","2.985901355743408"
"612","3.060533046722412","3.060533046722412","3.060533046722412"
"614","3.010047674179077","3.010047674179077","3.010047674179077"
"615","2.973599672317505","2.973599672317505","2.973599672317505"
"616","3.0260322093963623","3.0260322093963623","3.0260322093963623"
"620","3.0757484436035156","3.0757484436035156","3.0757484436035156"
"621","3.019873857498169","3.019873857498169","3.019873857498169"
"622","2.9852004051208496","2.9852004051208496","2.9852004051208496"
"623","3.007946252822876","3.007946252822876","3.007946252822876"
"624","2.910799980163574","2.910799980163574","2.910799980163574"
"625","2.9624993801116943","2.9624993801116943","2.9624993801116943"
"626","3.020509719848633","3.020509719848633","3.020509719848633"
"627","2.972710132598877","2.972710132598877","2.972710132598877"
"628","2.9839084148406982","2.9839084148406982","2.9839084148406982"
"630","2.965492010116577","2.965492010116577","2.965492010116577"
"631","2.995727062225342","2.995727062225342","2.995727062225342"
"632","3.008946657180786","3.008946657180786","3.008946657180786"
"633","2.9192123413085938","2.9192123413085938","2.9192123413085938"
"635","3.0273499488830566","3.0273499488830566","3.0273499488830566"
"640","3.051553964614868","3.051553964614868","3.051553964614868"
"641","2.9202260971069336","2.9202260971069336","2.9202260971069336"
"642","2.9184353351593018","2.9184353351593018","2.9184353351593018"
"643","2.9899990558624268","2.9899990558624268","2.9899990558624268"
"644","2.9666638374328613","2.9666638374328613","2.9666638374328613"
"647","2.9472718238830566","2.9472718238830566","2.9472718238830566"
"649","2.940232753753662","2.940232753753662","2.940232753753662"
"650","3.093744993209839","3.093744993209839","3.093744993209839"
"651","2.904761552810669","2.904761552810669","2.904761552810669"
"652","3.007449150085449","3.007449150085449","3.007449150085449"
"653","3.017075538635254","3.017075538635254","3.017075538635254"
"654","3.012910842895508","3.012910842895508","3.012910842895508"
"655","3.0073883533477783","3.0073883533477783","3.0073883533477783"
"656","3.046818494796753","3.046818494796753","3.046818494796753"
"657","3.030423164367676","3.030423164367676","3.030423164367676"
